%time,field.name0,field.name1,field.pose0.position.x,field.pose0.position.y,field.pose0.position.z,field.pose0.orientation.x,field.pose0.orientation.y,field.pose0.orientation.z,field.pose0.orientation.w,field.pose1.position.x,field.pose1.position.y,field.pose1.position.z,field.pose1.orientation.x,field.pose1.orientation.y,field.pose1.orientation.z,field.pose1.orientation.w,field.twist0.linear.x,field.twist0.linear.y,field.twist0.linear.z,field.twist0.angular.x,field.twist0.angular.y,field.twist0.angular.z,field.twist1.linear.x,field.twist1.linear.y,field.twist1.linear.z,field.twist1.angular.x,field.twist1.angular.y,field.twist1.angular.z
9882000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00931045901097,1.75094171529,1.55657803638,-0.0225125826074,0.0130272497557,0.686371658186,0.726785677643,0.0,0.0,0.0,0.0,0.0,0.0,0.139431339746,1.71813674473,0.255099714134,0.594579200765,-0.423513479571,0.0180232125479
9882000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00916995665746,1.75266172992,1.55683200347,-0.0224416117565,0.0126660234922,0.686377264099,0.726788963344,0.0,0.0,0.0,0.0,0.0,0.0,0.140501947606,1.72001697523,0.254036248031,0.599326174039,-0.427476617391,0.0180533339394
9882000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00902839863591,1.7543836038,1.55708479676,-0.0223702778105,0.0123017654612,0.686382771076,0.726792218456,0.0,0.0,0.0,0.0,0.0,0.0,0.141557588993,1.72187621985,0.252863595581,0.604011955233,-0.431388753548,0.0180783922955
9885000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00888579998045,1.75610731595,1.55733630707,-0.0222985853543,0.0119345154116,0.686388175238,0.726795441185,0.0,0.0,0.0,0.0,0.0,0.0,0.142598195382,1.72371448685,0.251581761484,0.608636442714,-0.435249558881,0.0180984399168
9886000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00874217579039,1.75783284543,1.55758642525,-0.0222265388942,0.0115643132433,0.686393472751,0.726798629741,0.0,0.0,0.0,0.0,0.0,0.0,0.143623701594,1.72553178912,0.250190768408,0.613199549796,-0.439058704805,0.0181135327262
9886000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00859754121622,1.75956017128,1.5578350422,-0.0221541428678,0.0111911989885,0.686398659825,0.726801782338,0.0,0.0,0.0,0.0,0.0,0.0,0.144634056439,1.72732814314,0.248690673116,0.617701200939,-0.442815904111,0.0181237309812
9886000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0084519114567,1.76128927257,1.5580820489,-0.0220814016426,0.0108152128086,0.68640373272,0.726804897191,0.0,0.0,0.0,0.0,0.0,0.0,0.145629211662,1.72910356778,0.24708154287,0.622141327258,-0.446520871725,0.0181290969307
9889000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00830530175055,1.7630201284,1.55832733641,-0.0220083195191,0.0104363949807,0.686408687744,0.726807972522,0.0,0.0,0.0,0.0,0.0,0.0,0.146609127281,1.73085808629,0.245363474423,0.626519873799,-0.450173346608,0.0181296946744
9890000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00815772737331,1.7647527179,1.55857079592,-0.0219349007302,0.010054785892,0.686413521253,0.726811006556,0.0,0.0,0.0,0.0,0.0,0.0,0.147573766506,1.73259172485,0.243536580024,0.630836794205,-0.453773075264,0.0181255885939
9890000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0080092036305,1.76648702021,1.55881231877,-0.0218611494424,0.00967042602438,0.686418229658,0.726813997525,0.0,0.0,0.0,0.0,0.0,0.0,0.148523099327,1.73430451563,0.241601016222,0.635092061709,-0.457319827629,0.0181168429629
