%time,field.name0,field.name1,field.pose0.position.x,field.pose0.position.y,field.pose0.position.z,field.pose0.orientation.x,field.pose0.orientation.y,field.pose0.orientation.z,field.pose0.orientation.w,field.pose1.position.x,field.pose1.position.y,field.pose1.position.z,field.pose1.orientation.x,field.pose1.orientation.y,field.pose1.orientation.z,field.pose1.orientation.w,field.twist0.linear.x,field.twist0.linear.y,field.twist0.linear.z,field.twist0.angular.x,field.twist0.angular.y,field.twist0.angular.z,field.twist1.linear.x,field.twist1.linear.y,field.twist1.linear.z,field.twist1.angular.x,field.twist1.angular.y,field.twist1.angular.z
25115000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0229180939664,0.584500638962,-2.58632776193,0.149168074957,-0.161778018501,0.664882752799,0.713798068906,0.0,0.0,0.0,0.0,0.0,0.0,0.0713360052037,0.999190857721,1.53692134091,-0.548343689961,0.0357640139801,-0.00150448219848
25115000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0229894857514,0.585500555222,-2.58479184856,0.148982589206,-0.161581412439,0.664924226827,0.713842705255,0.0,0.0,0.0,0.0,0.0,0.0,0.0713905627163,0.999899002544,1.53594853897,-0.552974532144,0.0360906612299,-0.00150805395176
25118000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0230609317271,0.586501176575,-2.58325690804,0.148795547103,-0.161383137562,0.66496599791,0.713887659017,0.0,0.0,0.0,0.0,0.0,0.0,0.071444734027,1.00060382507,1.53497628401,-0.557606357521,0.0364175547192,-0.00151177129705
25118000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.023132431491,0.587502499686,-2.58172293984,0.148606948093,-0.161183193165,0.665008064761,0.713932928938,0.0,0.0,0.0,0.0,0.0,0.0,0.0714985024693,1.00130531082,1.5340045679,-0.562239172075,0.0367447022469,-0.0015156333879
25118000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0232039846274,0.588504521205,-2.58018994345,0.148416791618,-0.160981578535,0.665050426086,0.713978513753,0.0,0.0,0.0,0.0,0.0,0.0,0.0715518552737,1.00200344538,1.53303338364,-0.566872979212,0.0370721069097,-0.00151963561068
25119000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0232755907122,0.589507237769,-2.57865791832,0.148225077118,-0.160778292958,0.665093080581,0.71402441218,0.0,0.0,0.0,0.0,0.0,0.0,0.0716047838003,1.00269821443,1.5320627252,-0.571507779983,0.0373997671062,-0.00152376973659
25120000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0233472493169,0.590510645999,-2.57712686396,0.148031804033,-0.160573335719,0.665136026937,0.714070622922,0.0,0.0,0.0,0.0,0.0,0.0,0.0716572836398,1.00338960363,1.53109258749,-0.576143573357,0.0377276766826,-0.00152802417882
25121000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0234189600128,0.591514742503,-2.57559677985,0.147836971798,-0.160366706106,0.665179263839,0.714117144663,0.0,0.0,0.0,0.0,0.0,0.0,0.0717093545927,1.0040775986,1.53012296617,-0.58078035652,0.0380558252015,-0.00153238433846
25122000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0234907223749,0.592519523873,-2.57406766548,0.147640579844,-0.16015840341,0.665222789965,0.714163976066,0.0,0.0,0.0,0.0,0.0,0.0,0.0717610005435,1.00476218493,1.52915385761,-0.585418125203,0.0383841983122,-0.00153683301811
25123000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0235625359862,0.593524986688,-2.57253952035,0.147442627599,-0.159948426926,0.665266603994,0.714211115778,0.0,0.0,0.0,0.0,0.0,0.0,0.0718122292465,1.00544334808,1.5281852587,-0.590056874016,0.0387127781974,-0.00154135088451
25124000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0236344004408,0.594531127511,-2.57101234396,0.147243114486,-0.159736775956,0.665310704598,0.714258562421,0.0,0.0,0.0,0.0,0.0,0.0,0.0718630520444,1.0061210734,1.52721716674,-0.594696596796,0.0390415440733,-0.00154591695943
25125000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0237063153476,0.595537942893,-2.56948613581,0.147042039922,-0.159523449808,0.665355090449,0.714306314595,0.0,0.0,0.0,0.0,0.0,0.0,0.0719134835345,1.00679534609,1.52624957931,-0.59933728695,0.0393704727231,-0.00155050912264
25126000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0237782803329,0.596545429365,-2.56796089539,0.14683940332,-0.1593084478,0.665399760217,0.71435437088,0.0,0.0,0.0,0.0,0.0,0.0,0.0719635411994,1.00746615117,1.52528249413,-0.603978937799,0.0396995390448,-0.00155510461234
25126000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238502950429,0.597553583448,-2.56643662223,0.146635204086,-0.159091769254,0.66544471257,0.714402729832,0.0,0.0,0.0,0.0,0.0,0.0,0.0720132450135,1.00813347345,1.52431590893,-0.608621542917,0.0400287166012,-0.00155968051226
25126000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.023922359146,0.598562401643,-2.56491331582,0.146429441617,-0.158873413504,0.665489946173,0.714451389985,0.0,0.0,0.0,0.0,0.0,0.0,0.0720626170327,1.00879729756,1.52334982132,-0.61326509646,0.0403579781619,-0.00156421421841
25129000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0239944723341,0.59957188044,-2.56339097568,0.146222115306,-0.158653379891,0.665535459692,0.714500349851,0.0,0.0,0.0,0.0,0.0,0.0,0.0721116809727,1.00945760787,1.52238422867,-0.617909593499,0.0406872962329,-0.00156868388033
25130000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0240666343242,0.60058201631,-2.56186960132,0.146013224537,-0.158431667764,0.665581251787,0.714549607921,0.0,0.0,0.0,0.0,0.0,0.0,0.0721604617763,1.0101143885,1.521419128,-0.622555030331,0.0410166435717,-0.00157306881556
25132000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0241388448591,0.601592805708,-2.56034919225,0.145802768686,-0.158208276478,0.665627321118,0.714599162663,0.0,0.0,0.0,0.0,0.0,0.0,0.0722089851694,1.01076762332,1.52045451584,-0.627201404792,0.0413459936871,-0.00157734989681
25132000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0242111037075,0.602604245073,-2.558829748,0.145590747119,-0.157983205394,0.66567366634,0.714649012529,0.0,0.0,0.0,0.0,0.0,0.0,0.0722572772025,1.01141729589,1.51949038812,-0.631848716554,0.0416753213279,-0.00158150991299
25133000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0242834106639,0.603616330829,-2.5573112681,0.145377159195,-0.157756453881,0.665720286105,0.714699155947,0.0,0.0,0.0,0.0,0.0,0.0,0.0723053637754,1.01206338953,1.51852674009,-0.636496967399,0.0420046029597,-0.0015855339046
25134000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0243557655483,0.604629059379,-2.55579375207,0.145162004264,-0.157528021309,0.665767179058,0.714749591332,0.0,0.0,0.0,0.0,0.0,0.0,0.0723532701414,1.01270588722,1.5175635662,-0.641146161482,0.0423338172345,-0.00158940947498
25135000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0244281682047,0.605642427114,-2.55427719945,0.144945281665,-0.15729790705,0.665814343841,0.714800317079,0.0,0.0,0.0,0.0,0.0,0.0,0.0724010203905,1.01334477166,1.51660086002,-0.645796305556,0.0426629454507,-0.00159312707676
25136000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0245006184994,0.606656430402,-2.55276160979,0.144726990729,-0.157066110477,0.665861779085,0.71485133157,0.0,0.0,0.0,0.0,0.0,0.0,0.0724486369115,1.01398002527,1.51563861415,-0.650447409164,0.0429919720026,-0.00159668027109
25136000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0245731163188,0.607671065596,-2.55124698265,0.144507130777,-0.156832630963,0.665909483415,0.714902633173,0.0,0.0,0.0,0.0,0.0,0.0,0.0724961398395,1.01461163018,1.51467682021,-0.655099484783,0.0433208848138,-0.00160006595629
25138000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0246456615669,0.608686329032,-2.54973331758,0.144285701118,-0.156597467876,0.665957455445,0.714954220244,0.0,0.0,0.0,0.0,0.0,0.0,0.0725435464946,1.01523956825,1.51371546873,-0.659752547908,0.043649675745,-0.00160328455901
25139000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0247182541613,0.609702217024,-2.54822061416,0.144062701054,-0.156360620575,0.666005693778,0.71500609113,0.0,0.0,0.0,0.0,0.0,0.0,0.072590870826,1.01586382111,1.51275454922,-0.664406617073,0.043978340965,-0.00160634017977
25140000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0247908940298,0.610718725872,-2.54670887198,0.143838129876,-0.156122088417,0.666054197005,0.715058244169,0.0,0.0,0.0,0.0,0.0,0.0,0.0726381228777,1.01648437022,1.51179405011,-0.669061713792,0.0443068812674,-0.00160924068187
