%time,field.name0,field.name1,field.pose0.position.x,field.pose0.position.y,field.pose0.position.z,field.pose0.orientation.x,field.pose0.orientation.y,field.pose0.orientation.z,field.pose0.orientation.w,field.pose1.position.x,field.pose1.position.y,field.pose1.position.z,field.pose1.orientation.x,field.pose1.orientation.y,field.pose1.orientation.z,field.pose1.orientation.w,field.twist0.linear.x,field.twist0.linear.y,field.twist0.linear.z,field.twist0.angular.x,field.twist0.angular.y,field.twist0.angular.z,field.twist1.linear.x,field.twist1.linear.y,field.twist1.linear.z,field.twist1.angular.x,field.twist1.angular.y,field.twist1.angular.z
17810000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33209103692,8.56832739508,-1.44310288912,0.0184163266514,0.00480021963711,0.696895464943,0.716920154372,0.0,0.0,0.0,0.0,0.0,0.0,0.080025284471,2.33221583517,0.454214607002,0.199326003001,-0.133201366088,0.015631063203
17810000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332171607319,8.57065906174,-1.44264780858,0.0184398940745,0.00468304806419,0.696902768807,0.716913223617,0.0,0.0,0.0,0.0,0.0,0.0,0.0805699766447,2.33166687816,0.455087817851,0.197429996492,-0.135359747212,0.0155906002539
17810000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332252710622,8.57299017431,-1.44219182283,0.0184620367235,0.00456578721004,0.696910063138,0.716906319322,0.0,0.0,0.0,0.0,0.0,0.0,0.0811028863519,2.33111279882,0.455993004287,0.195510493429,-0.137473515142,0.0155501048945
17815000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332334334931,8.57532072771,-1.44173489993,0.0184827619138,0.0044484613747,0.69691734763,0.716899441537,0.0,0.0,0.0,0.0,0.0,0.0,0.08162389894,2.33055364091,0.456930135346,0.193567626569,-0.139542247235,0.0155095897671
17815000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332416468239,8.57765071692,-1.44127700797,0.0185020771552,0.00433109495589,0.696924621975,0.71689259031,0.0,0.0,0.0,0.0,0.0,0.0,0.0821329030071,2.32998945041,0.457899174676,0.191601537911,-0.141565532817,0.0154690686393
17815000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332499098427,8.57998013695,-1.44081811507,0.0185199901505,0.00421371244335,0.696931885873,0.716885765688,0.0,0.0,0.0,0.0,0.0,0.0,0.0826297900679,2.32942027467,0.458900085322,0.189612375557,-0.143542971191,0.0154285566165
17816000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332582213275,8.58230898286,-1.44035818941,0.0185365087898,0.00409633841597,0.696939139024,0.716878967714,0.0,0.0,0.0,0.0,0.0,0.0,0.0831144554261,2.32884615953,0.459932821092,0.187600282775,-0.14547417432,0.0153880703119
17816000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332665800458,8.58463724976,-1.4398971992,0.0185516411544,0.00397899753546,0.696946381135,0.716872196428,0.0,0.0,0.0,0.0,0.0,0.0,0.0835867958403,2.32826715453,0.460997344147,0.185565417861,-0.147358757285,0.0153476279573
17816000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332749847551,8.58696493281,-1.4394351127,0.0185653955098,0.0038617145428,0.69695361192,0.716865451868,0.0,0.0,0.0,0.0,0.0,0.0,0.0840467128204,2.32768330755,0.462093605173,0.183507933776,-0.149196350322,0.0153072494747
17817000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332834342035,8.58929202721,-1.43897189823,0.0185777803069,0.00374451425328,0.696960831097,0.716858734067,0.0,0.0,0.0,0.0,0.0,0.0,0.084494110265,2.32709466841,0.463221551432,0.181427991807,-0.150986589293,0.0152669565391
17818000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332919271301,8.59161852822,-1.43850752415,0.0185888041756,0.00362742154936,0.696968038394,0.716852043053,0.0,0.0,0.0,0.0,0.0,0.0,0.0849288979639,2.32650128708,0.46438112573,0.179325754913,-0.152729128561,0.0152267725407
