%time,field.name0,field.name1,field.pose0.position.x,field.pose0.position.y,field.pose0.position.z,field.pose0.orientation.x,field.pose0.orientation.y,field.pose0.orientation.z,field.pose0.orientation.w,field.pose1.position.x,field.pose1.position.y,field.pose1.position.z,field.pose1.orientation.x,field.pose1.orientation.y,field.pose1.orientation.z,field.pose1.orientation.w,field.twist0.linear.x,field.twist0.linear.y,field.twist0.linear.z,field.twist0.angular.x,field.twist0.angular.y,field.twist0.angular.z,field.twist1.linear.x,field.twist1.linear.y,field.twist1.linear.z,field.twist1.angular.x,field.twist1.angular.y,field.twist1.angular.z
18941000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.975469208957,9.61425241678,0.308350582833,-0.0995683582418,0.116398019702,0.670218085865,0.72618548624,0.0,0.0,0.0,0.0,0.0,0.0,0.542475245796,2.07258939554,2.02487288117,-0.558572841704,0.093972883179,-0.0245896012187
18942000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.976012812276,9.61632652368,0.310375449915,-0.099737551868,0.11661700298,0.670181697497,0.726160717543,0.0,0.0,0.0,0.0,0.0,0.0,0.543603570505,2.0741186353,2.02490538512,-0.552668464132,0.0897714970742,-0.0238685582762
18943000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.976557531526,9.61840216482,0.312400339758,-0.0999060222425,0.11683244663,0.670145654828,0.726136190704,0.0,0.0,0.0,0.0,0.0,0.0,0.544719462635,2.07565261315,2.02492725112,-0.546744809245,0.0856127885759,-0.0231532894153
18944000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.977103354383,9.62047934488,0.314425241808,-0.100073748131,0.117044360198,0.670109960482,0.726111908417,0.0,0.0,0.0,0.0,0.0,0.0,0.545823033423,2.07719128468,2.02493857561,-0.540802019297,0.0814964322883,-0.0224438064597
18945000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.977650268635,9.6225580685,0.316450145608,-0.100240708462,0.117252753159,0.670074617041,0.72608787336,0.0,0.0,0.0,0.0,0.0,0.0,0.546914391776,2.07873460366,2.02493945523,-0.534840242787,0.0774220977964,-0.0217401249851
18946000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.978198262174,9.62463834029,0.318475040799,-0.100406882327,0.117457634916,0.670039627042,0.726064088201,0.0,0.0,0.0,0.0,0.0,0.0,0.547993644105,2.08028252203,2.02492998633,-0.528859634604,0.0733894492961,-0.0210422641674
18947000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.978747322996,9.6267201648,0.320499917112,-0.100572248984,0.117659014802,0.670004992972,0.726040555591,0.0,0.0,0.0,0.0,0.0,0.0,0.549060892057,2.08183499103,2.02491026081,-0.522860352633,0.06939815256,-0.020350248037
18948000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.979297439194,9.62880354651,0.322524764372,-0.100736787866,0.11785690208,0.669970717268,0.726017278174,0.0,0.0,0.0,0.0,0.0,0.0,0.550116235753,2.08339195958,2.02488037301,-0.516842562702,0.0654478636056,-0.0196641028998
18949000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.97984859896,9.63088848989,0.3245495725,-0.100900478572,0.118051305943,0.669936802316,0.725994258581,0.0,0.0,0.0,0.0,0.0,0.0,0.551159770635,2.08495337607,2.02484041539,-0.510806433174,0.0615382391552,-0.018983859092
18950000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.980400790574,9.63297499931,0.326574331503,-0.101063300879,0.118242235518,0.669903250448,0.725971499437,0.0,0.0,0.0,0.0,0.0,0.0,0.552191588111,2.08651918806,2.02479047679,-0.504752135746,0.0576689346556,-0.0183095500667
