%time,field.name0,field.name1,field.pose0.position.x,field.pose0.position.y,field.pose0.position.z,field.pose0.orientation.x,field.pose0.orientation.y,field.pose0.orientation.z,field.pose0.orientation.w,field.pose1.position.x,field.pose1.position.y,field.pose1.position.z,field.pose1.orientation.x,field.pose1.orientation.y,field.pose1.orientation.z,field.pose1.orientation.w,field.twist0.linear.x,field.twist0.linear.y,field.twist0.linear.z,field.twist0.angular.x,field.twist0.angular.y,field.twist0.angular.z,field.twist1.linear.x,field.twist1.linear.y,field.twist1.linear.z,field.twist1.angular.x,field.twist1.angular.y,field.twist1.angular.z
29524000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.116370427719,8.24287471925,2.45668647153,0.238764089151,-0.187064798874,0.610729116852,0.731442695352,0.0,0.0,0.0,0.0,0.0,0.0,0.254186392121,1.8795654496,-0.846749902578,0.424683366017,-1.00119045228,-0.355630441992
29524000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.116115333184,8.24475316948,2.45584012545,0.238578330388,-0.187603441785,0.610678741983,0.731407412452,0.0,0.0,0.0,0.0,0.0,0.0,0.255080909201,1.87839126939,-0.846196509706,0.421881415204,-1.00401453771,-0.357311150012
29524000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.115859353649,8.24663044639,2.45499435775,0.238390458091,-0.188142387751,0.610628151373,0.731372471572,0.0,0.0,0.0,0.0,0.0,0.0,0.255965846426,1.87721770224,-0.845617622686,0.419077596398,-1.00680796423,-0.358982085523
29524000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.115602498731,8.24850655062,2.45414919393,0.238200481329,-0.18868162328,0.610577344995,0.731337870967,0.0,0.0,0.0,0.0,0.0,0.0,0.256841163851,1.87604477402,-0.84501325029,0.416271884203,-1.00957069583,-0.360643196325
29524000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.115344778086,8.25038148284,2.45330465947,0.238008409186,-0.189221134853,0.610526322851,0.731303608898,0.0,0.0,0.0,0.0,0.0,0.0,0.257706825551,1.87487251057,-0.844383401451,0.413464256761,-1.01230270357,-0.362294427387
29524000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.115086201398,8.25225524373,2.45246077984,0.237814250754,-0.189760908941,0.610475084971,0.731269683636,0.0,0.0,0.0,0.0,0.0,0.0,0.258562801668,1.87370093763,-0.84372809148,0.410654696919,-1.01500397387,-0.363935723594
29525000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.114826778377,8.25412783402,2.45161758048,0.237618015135,-0.190300932,0.610423631418,0.731236093454,0.0,0.0,0.0,0.0,0.0,0.0,0.259409066503,1.87253008076,-0.843047332981,0.407843190331,-1.01767449687,-0.365567025814
29528000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.114566518752,8.25599925443,2.45077508683,0.237419711439,-0.190841190483,0.610371962287,0.731202836626,0.0,0.0,0.0,0.0,0.0,0.0,0.260245601175,1.87135996523,-0.84234114485,0.405029727033,-1.02031427814,-0.367188274943
29528000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.114305432266,8.25786950574,2.44993332432,0.237219348781,-0.191381670836,0.610320077707,0.731169911429,0.0,0.0,0.0,0.0,0.0,0.0,0.261072391664,1.87019061599,-0.841609543406,0.402214299446,-1.0229233271,-0.368799408129
29529000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.114043528669,8.25973858873,2.44909231833,0.237016936283,-0.191922359511,0.610267977844,0.73113731614,0.0,0.0,0.0,0.0,0.0,0.0,0.2618894314,1.86902205756,-0.840852551609,0.399396903844,-1.02550166877,-0.370400362996
