%time,field.name0,field.name1,field.pose0.position.x,field.pose0.position.y,field.pose0.position.z,field.pose0.orientation.x,field.pose0.orientation.y,field.pose0.orientation.z,field.pose0.orientation.w,field.pose1.position.x,field.pose1.position.y,field.pose1.position.z,field.pose1.orientation.x,field.pose1.orientation.y,field.pose1.orientation.z,field.pose1.orientation.w,field.twist0.linear.x,field.twist0.linear.y,field.twist0.linear.z,field.twist0.angular.x,field.twist0.angular.y,field.twist0.angular.z,field.twist1.linear.x,field.twist1.linear.y,field.twist1.linear.z,field.twist1.angular.x,field.twist1.angular.y,field.twist1.angular.z
13452000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05294417483,9.60078125467,-0.622682269535,0.0334786258577,-0.00239446971161,0.652648074035,0.75691739284,0.0,0.0,0.0,0.0,0.0,0.0,0.253517394646,2.10495992199,0.568453613044,-0.537247993403,0.134991764133,-0.00267716500647
13452000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05320065861,9.60288609141,-0.622109810144,0.0333152114397,-0.00217209433334,0.652645507574,0.75692748671,0.0,0.0,0.0,0.0,0.0,0.0,0.256483077539,2.10483464249,0.572498185254,-0.538311742757,0.12355555961,-0.0029536247779
13452000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05346012127,9.60499080532,-0.621533347277,0.0331476477627,-0.00195372635998,0.652642981493,0.756937616392,0.0,0.0,0.0,0.0,0.0,0.0,0.259461990016,2.10471178756,0.576501460597,-0.539364851218,0.112070403706,-0.00322428157963
13452000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05372257582,9.60709539883,-0.620952921513,0.0329759232374,-0.00173938743613,0.652640497944,0.756947781199,0.0,0.0,0.0,0.0,0.0,0.0,0.262453904392,2.10459136319,0.580464190226,-0.540407289257,0.10053714576,-0.00348910559159
13452000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05398803504,9.60919987438,-0.620368572668,0.0328000265633,-0.00152909889275,0.65263805901,0.75695798037,0.0,0.0,0.0,0.0,0.0,0.0,0.26545859328,2.10447337605,0.584387134321,-0.541439023618,0.0889566429719,-0.0037480628694
13452000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05425651146,9.61130423441,-0.619780339797,0.0326199467302,-0.0013228817499,0.652635666706,0.756968213073,0.0,0.0,0.0,0.0,0.0,0.0,0.268475832957,2.10435783395,0.588271055991,-0.542460015333,0.0773297502596,-0.00400111497996
13453000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05452801743,9.61340848137,-0.619188261183,0.0324356730214,-0.00112075671546,0.652633322978,0.756978478399,0.0,0.0,0.0,0.0,0.0,0.0,0.271505401622,2.10424474519,0.592116727066,-0.543470221562,0.065657329231,-0.00424821844684
13453000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05480256505,9.61551261774,-0.618592374334,0.0322471950152,-0.000922744187903,0.652631029709,0.756988775358,0.0,0.0,0.0,0.0,0.0,0.0,0.274547082269,2.10413411896,0.595924922247,-0.544469594004,0.0539402388451,-0.0044893248476
13455000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05508016622,9.61761664598,-0.617992715979,0.0320545025877,-0.000728864257145,0.652628788715,0.75699910288,0.0,0.0,0.0,0.0,0.0,0.0,0.27760066166,2.10402596527,0.599696422553,-0.545458079031,0.0421793403829,-0.00472438084849
13456000000,ocean_waves,wamv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05536083262,9.61972056858,-0.617389322061,0.0318575859141,-0.000539136704319,0.65262660175,0.757009459809,0.0,0.0,0.0,0.0,0.0,0.0,0.280665930486,2.10392029398,0.603432013745,-0.546435621282,0.030375497208,-0.00495332857855
